route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
103_1,FULLW,103_1_PM_7,,,,
103_1,FULLW,103_1_PM_8,,,,
103_1,FULLW,103_1_PM_9,,,,
103_1,FULLW,103_1_PM_10,,,,
103_1,FULLW,103_1_PM_11,,,,
103_1,FULLW,103_1_PM_12,,,,
103_1,FULLW,103_1_PM_13,,,,
103_1,FULLW,103_1_PM_14,,,,
103_2,FULLW,103_2_PM_1,,,,
103_2,FULLW,103_2_PM_2,,,,
103_2,FULLW,103_2_PM_3,,,,
103_2,FULLW,103_2_PM_4,,,,
103_2,FULLW,103_2_PM_5,,,,
103_2,FULLW,103_2_PM_6,,,,
103_2,FULLW,103_2_PM_7,,,,
103_2,FULLW,103_2_PM_8,,,,
103_2,FULLW,103_2_PM_9,,,,
103_2,FULLW,103_2_PM_10,,,,
103_2,FULLW,103_2_PM_11,,,,
103_2,FULLW,103_2_PM_12,,,,
103_2,FULLW,103_2_PM_13,,,,
103_2,FULLW,103_2_PM_14,,,,
104_1,FULLW,104_1_PM_1,,,,
104_1,FULLW,104_1_PM_2,,,,
104_1,FULLW,104_1_PM_3,,,,
104_1,FULLW,104_1_PM_4,,,,
104_1,FULLW,104_1_PM_5,,,,
104_1,FULLW,104_1_PM_6,,,,
104_1,FULLW,104_1_PM_7,,,,
104_1,FULLW,104_1_PM_8,,,,
104_1,FULLW,104_1_PM_9,,,,
104_1,FULLW,104_1_PM_10,,,,
104_1,FULLW,104_1_PM_11,,,,
104_2,FULLW,104_2_PM_1,,,,
104_2,FULLW,104_2_PM_2,,,,
104_2,FULLW,104_2_PM_3,,,,
104_2,FULLW,104_2_PM_4,,,,
104_2,FULLW,104_2_PM_5,,,,
104_2,FULLW,104_2_PM_6,,,,
104_2,FULLW,104_2_PM_7,,,,
104_2,FULLW,104_2_PM_8,,,,
104_2,FULLW,104_2_PM_9,,,,
104_2,FULLW,104_2_PM_10,,,,
104_2,FULLW,104_2_PM_11,,,,
105_1,FULLW,105_1_PM_1,,,,
105_1,FULLW,105_1_PM_2,,,,
105_1,FULLW,105_1_PM_3,,,,
105_1,FULLW,105_1_PM_4,,,,
105_1,FULLW,105_1_PM_5,,,,
105_1,FULLW,105_1_PM_6,,,,
105_1,FULLW,105_1_PM_7,,,,
105_1,FULLW,105_1_PM_8,,,,
105_1,FULLW,105_1_PM_9,,,,
105_1,FULLW,105_1_PM_10,,,,
105_1,FULLW,105_1_PM_11,,,,
105_2,FULLW,105_2_PM_1,,,,
105_2,FULLW,105_2_PM_2,,,,
105_2,FULLW,105_2_PM_3,,,,
105_2,FULLW,105_2_PM_4,,,,
105_2,FULLW,105_2_PM_5,,,,
105_2,FULLW,105_2_PM_6,,,,
105_2,FULLW,105_2_PM_7,,,,
105_2,FULLW,105_2_PM_8,,,,
105_2,FULLW,105_2_PM_9,,,,
105_2,FULLW,105_2_PM_10,,,,
105_2,FULLW,105_2_PM_11,,,,
106_1,FULLW,106_1_PM_1,,,,
106_1,FULLW,106_1_PM_2,,,,
106_1,FULLW,106_1_PM_3,,,,
106_1,FULLW,106_1_PM_4,,,,
106_1,FULLW,106_1_PM_5,,,,
106_1,FULLW,106_1_PM_6,,,,
106_1,FULLW,106_1_PM_7,,,,
106_1,FULLW,106_1_PM_8,,,,
106_1,FULLW,106_1_PM_9,,,,
106_1,FULLW,106_1_PM_10,,,,
106_1,FULLW,106_1_PM_11,,,,
106_2,FULLW,106_2_PM_1,,,,
106_2,FULLW,106_2_PM_2,,,,
106_2,FULLW,106_2_PM_3,,,,
106_2,FULLW,106_2_PM_4,,,,
106_2,FULLW,106_2_PM_5,,,,
106_2,FULLW,106_2_PM_6,,,,
106_2,FULLW,106_2_PM_7,,,,
106_2,FULLW,106_2_PM_8,,,,
106_2,FULLW,106_2_PM_9,,,,
106_2,FULLW,106_2_PM_10,,,,
106_2,FULLW,106_2_PM_11,,,,
107_1,FULLW,107_1_PM_1,,,,
107_1,FULLW,107_1_PM_2,,,,
107_1,FULLW,107_1_PM_3,,,,
107_1,FULLW,107_1_PM_4,,,,
107_1,FULLW,107_1_PM_5,,,,
107_1,FULLW,107_1_PM_6,,,,
107_1,FULLW,107_1_PM_7,,,,
107_1,FULLW,107_1_PM_8,,,,
107_1,FULLW,107_1_PM_9,,,,
107_1,FULLW,107_1_PM_10,,,,
107_1,FULLW,107_1_PM_11,,,,
107_1,FULLW,107_1_PM_12,,,,
107_1,FULLW,107_1_PM_13,,,,
107_1,FULLW,107_1_PM_14,,,,
107_2,FULLW,107_2_PM_1,,,,
107_2,FULLW,107_2_PM_2,,,,
107_2,FULLW,107_2_PM_3,,,,
107_2,FULLW,107_2_PM_4,,,,
107_2,FULLW,107_2_PM_5,,,,
107_2,FULLW,107_2_PM_6,,,,
107_2,FULLW,107_2_PM_7,,,,
107_2,FULLW,107_2_PM_8,,,,
107_2,FULLW,107_2_PM_9,,,,
107_2,FULLW,107_2_PM_10,,,,
107_2,FULLW,107_2_PM_11,,,,
107_2,FULLW,107_2_PM_12,,,,
107_2,FULLW,107_2_PM_13,,,,
107_2,FULLW,107_2_PM_14,,,,
108_1,FULLW,108_1_PM_1,,,,
108_1,FULLW,108_1_PM_2,,,,
108_1,FULLW,108_1_PM_3,,,,
108_1,FULLW,108_1_PM_4,,,,
108_1,FULLW,108_1_PM_5,,,,
108_1,FULLW,108_1_PM_6,,,,
108_1,FULLW,108_1_PM_7,,,,
108_2,FULLW,108_2_PM_1,,,,
108_2,FULLW,108_2_PM_2,,,,
108_2,FULLW,108_2_PM_3,,,,
108_2,FULLW,108_2_PM_4,,,,
108_2,FULLW,108_2_PM_5,,,,
108_2,FULLW,108_2_PM_6,,,,
108_2,FULLW,108_2_PM_7,,,,
BRT01_1,FULLW,BRT01_1_PM_1,,,,
BRT01_1,FULLW,BRT01_1_PM_2,,,,
BRT01_1,FULLW,BRT01_1_PM_3,,,,
BRT01_1,FULLW,BRT01_1_PM_4,,,,
BRT01_1,FULLW,BRT01_1_PM_5,,,,
BRT01_1,FULLW,BRT01_1_PM_6,,,,
BRT01_1,FULLW,BRT01_1_PM_7,,,,
BRT01_1,FULLW,BRT01_1_PM_8,,,,
BRT01_1,FULLW,BRT01_1_PM_9,,,,
BRT01_1,FULLW,BRT01_1_PM_10,,,,
BRT01_1,FULLW,BRT01_1_PM_11,,,,
BRT01_1,FULLW,BRT01_1_PM_12,,,,
BRT01_1,FULLW,BRT01_1_PM_13,,,,
BRT01_1,FULLW,BRT01_1_PM_14,,,,
BRT01_1,FULLW,BRT01_1_PM_15,,,,
BRT01_1,FULLW,BRT01_1_PM_16,,,,
BRT01_1,FULLW,BRT01_1_PM_17,,,,
BRT01_1,FULLW,BRT01_1_PM_18,,,,
BRT01_1,FULLW,BRT01_1_PM_19,,,,
BRT01_1,FULLW,BRT01_1_PM_20,,,,
BRT01_1,FULLW,BRT01_1_PM_21,,,,
BRT01_1,FULLW,BRT01_1_PM_22,,,,
BRT01_1,FULLW,BRT01_1_PM_23,,,,
BRT01_1,FULLW,BRT01_1_PM_24,,,,
BRT01_1,FULLW,BRT01_1_PM_25,,,,
BRT01_1,FULLW,BRT01_1_PM_26,,,,
BRT01_1,FULLW,BRT01_1_PM_27,,,,
BRT01_1,FULLW,BRT01_1_PM_28,,,,
BRT01_1,FULLW,BRT01_1_PM_29,,,,
BRT01_1,FULLW,BRT01_1_PM_30,,,,
BRT01_1,FULLW,BRT01_1_PM_31,,,,
BRT01_1,FULLW,BRT01_1_PM_32,,,,
BRT01_1,FULLW,BRT01_1_PM_33,,,,
BRT01_1,FULLW,BRT01_1_PM_34,,,,
BRT01_1,FULLW,BRT01_1_PM_35,,,,
BRT01_1,FULLW,BRT01_1_PM_36,,,,
BRT01_1,FULLW,BRT01_1_PM_37,,,,
BRT01_1,FULLW,BRT01_1_PM_38,,,,
BRT01_1,FULLW,BRT01_1_PM_39,,,,
BRT01_1,FULLW,BRT01_1_PM_40,,,,
BRT01_2,FULLW,BRT01_2_PM_1,,,,
BRT01_2,FULLW,BRT01_2_PM_2,,,,
BRT01_2,FULLW,BRT01_2_PM_3,,,,
BRT01_2,FULLW,BRT01_2_PM_4,,,,
BRT01_2,FULLW,BRT01_2_PM_5,,,,
BRT01_2,FULLW,BRT01_2_PM_6,,,,
BRT01_2,FULLW,BRT01_2_PM_7,,,,
BRT01_2,FULLW,BRT01_2_PM_8,,,,
BRT01_2,FULLW,BRT01_2_PM_9,,,,
BRT01_2,FULLW,BRT01_2_PM_10,,,,
BRT01_2,FULLW,BRT01_2_PM_11,,,,
BRT01_2,FULLW,BRT01_2_PM_12,,,,
BRT01_2,FULLW,BRT01_2_PM_13,,,,
BRT01_2,FULLW,BRT01_2_PM_14,,,,
BRT01_2,FULLW,BRT01_2_PM_15,,,,
BRT01_2,FULLW,BRT01_2_PM_16,,,,
BRT01_2,FULLW,BRT01_2_PM_17,,,,
BRT01_2,FULLW,BRT01_2_PM_18,,,,
BRT01_2,FULLW,BRT01_2_PM_19,,,,
BRT01_2,FULLW,BRT01_2_PM_20,,,,
BRT01_2,FULLW,BRT01_2_PM_21,,,,
BRT01_2,FULLW,BRT01_2_PM_22,,,,
BRT01_2,FULLW,BRT01_2_PM_23,,,,
BRT01_2,FULLW,BRT01_2_PM_24,,,,
BRT01_2,FULLW,BRT01_2_PM_25,,,,
BRT01_2,FULLW,BRT01_2_PM_26,,,,
BRT01_2,FULLW,BRT01_2_PM_27,,,,
BRT01_2,FULLW,BRT01_2_PM_28,,,,
BRT01_2,FULLW,BRT01_2_PM_29,,,,
BRT01_2,FULLW,BRT01_2_PM_30,,,,
BRT01_2,FULLW,BRT01_2_PM_31,,,,
BRT01_2,FULLW,BRT01_2_PM_32,,,,
BRT01_2,FULLW,BRT01_2_PM_33,,,,
BRT01_2,FULLW,BRT01_2_PM_34,,,,
BRT01_2,FULLW,BRT01_2_PM_35,,,,
BRT01_2,FULLW,BRT01_2_PM_36,,,,
BRT01_2,FULLW,BRT01_2_PM_37,,,,
BRT01_2,FULLW,BRT01_2_PM_38,,,,
BRT01_2,FULLW,BRT01_2_PM_39,,,,
BRT01_2,FULLW,BRT01_2_PM_40,,,,
